-182.931, 78.177, 1.810,  1.765
-182.911, 78.122, 1.768,  1.798
-182.891, 78.068, 1.722,  1.831
-182.872, 78.017, 1.649,  1.864
-182.853, 77.967, 1.593,  1.897
-182.835, 77.919, 1.544,  1.930
-182.817, 77.872, 1.507,  1.963
-182.800, 77.826, 1.484,  1.996
-182.783, 77.780, 1.477,  2.029
-182.765, 77.734, 1.491,  2.062
-182.747, 77.686, 1.525,  2.095
-182.729, 77.637, 1.579,  2.128
-182.711, 77.585, 1.647,  2.161
-182.692, 77.531, 1.725,  2.194
-182.673, 77.474, 1.807,  2.227
-182.654, 77.414, 1.883,  2.260
-182.634, 77.352, 1.928,  2.293
-182.615, 77.290, 1.946,  2.326
-182.596, 77.228, 1.943,  2.359
-182.578, 77.166, 1.924,  2.392
-182.560, 77.106, 1.894,  2.425
-182.543, 77.047, 1.856,  2.458
-182.526, 76.989, 1.813,  2.491
-182.510, 76.933, 1.744,  2.524
-182.495, 76.879, 1.690,  2.557
-182.480, 76.826, 1.644,  2.590
-182.465, 76.774, 1.609,  2.623
-182.451, 76.724, 1.588,  2.656
-182.437, 76.673, 1.584,  2.689
-182.423, 76.622, 1.599,  2.722
-182.408, 76.569, 1.635,  2.755
-182.394, 76.515, 1.691,  2.788
-182.379, 76.458, 1.763,  2.821
-182.364, 76.398, 1.845,  2.854
-182.348, 76.335, 1.936,  2.887
-182.333, 76.270, 2.019,  2.920
-182.317, 76.202, 2.060,  2.953
-182.301, 76.135, 2.068,  2.986
-182.286, 76.068, 2.056,  3.019
-182.272, 76.002, 2.031,  3.052
-182.258, 75.937, 1.995,  3.085
-182.244, 75.873, 1.953,  3.118
-182.231, 75.811, 1.885,  3.151
-182.219, 75.752, 1.832,  3.184
-182.207, 75.693, 1.787,  3.217
-182.195, 75.636, 1.754,  3.250
-182.183, 75.580, 1.735,  3.283
-182.172, 75.523, 1.732,  3.316
-182.161, 75.466, 1.749,  3.349
-182.150, 75.407, 1.788,  3.382
-182.138, 75.347, 1.844,  3.415
-182.126, 75.284, 1.916,  3.448
-182.115, 75.218, 2.001,  3.481
-182.102, 75.150, 2.085,  3.514
-182.090, 75.079, 2.153,  3.547
-182.078, 75.007, 2.181,  3.580
-182.066, 74.935, 2.180,  3.613
-182.055, 74.863, 2.161,  3.646
-182.044, 74.793, 2.129,  3.679
-182.033, 74.724, 2.088,  3.712
-182.023, 74.657, 2.041,  3.745
-182.013, 74.592, 1.968,  3.778
-182.004, 74.529, 1.911,  3.811
-181.995, 74.468, 1.864,  3.844
-181.986, 74.407, 1.830,  3.877
-181.978, 74.348, 1.810,  3.910
-181.969, 74.288, 1.808,  3.943
-181.961, 74.228, 1.825,  3.976
-181.953, 74.166, 1.865,  4.009
-181.944, 74.103, 1.928,  4.042
-181.936, 74.036, 2.013,  4.075
-181.927, 73.966, 2.105,  4.108
-181.918, 73.894, 2.189,  4.141
-181.909, 73.819, 2.257,  4.174
-181.900, 73.743, 2.287,  4.207
-181.891, 73.667, 2.287,  4.240
-181.883, 73.591, 2.268,  4.273
-181.875, 73.517, 2.235,  4.306
-181.867, 73.445, 2.192,  4.339
-181.860, 73.374, 2.125,  4.372
-181.853, 73.306, 2.068,  4.405
-181.846, 73.239, 2.024,  4.438
-181.839, 73.173, 1.992,  4.471
-181.833, 73.107, 1.974,  4.504
-181.826, 73.042, 1.973,  4.537
-181.820, 72.976, 1.993,  4.570
-181.814, 72.908, 2.036,  4.603
-181.808, 72.839, 2.101,  4.636
-181.801, 72.766, 2.181,  4.669
-181.795, 72.691, 2.259,  4.702
-181.788, 72.613, 2.330,  4.735
-181.782, 72.534, 2.387,  4.768
-181.775, 72.454, 2.408,  4.801
-181.769, 72.374, 2.401,  4.834
-181.763, 72.295, 2.376,  4.867
-181.757, 72.217, 2.338,  4.900
-181.751, 72.141, 2.290,  4.933
-181.746, 72.067, 2.219,  4.966
-181.741, 71.995, 2.157,  4.999
-181.736, 71.925, 2.109,  5.032
-181.732, 71.856, 2.076,  5.065
-181.727, 71.788, 2.057,  5.098
-181.723, 71.720, 2.056,  5.131
-181.718, 71.651, 2.075,  5.164
-181.714, 71.581, 2.120,  5.197
-181.709, 71.508, 2.192,  5.230
-181.705, 71.432, 2.274,  5.263
-181.700, 71.354, 2.355,  5.296
-181.696, 71.273, 2.432,  5.329
-181.691, 71.189, 2.495,  5.362
-181.687, 71.105, 2.523,  5.395
-181.682, 71.021, 2.520,  5.428
-181.678, 70.938, 2.497,  5.461
-181.674, 70.856, 2.459,  5.494
-181.670, 70.776, 2.399,  5.527
-181.666, 70.698, 2.342,  5.560
-181.663, 70.622, 2.296,  5.593
-181.659, 70.547, 2.263,  5.626
-181.656, 70.472, 2.249,  5.659
-181.653, 70.397, 2.251,  5.692
-181.649, 70.322, 2.272,  5.725
-181.646, 70.245, 2.318,  5.758
-181.643, 70.166, 2.380,  5.791
-181.640, 70.084, 2.449,  5.824
-181.636, 70.000, 2.518,  5.857
-181.633, 69.914, 2.582,  5.890
-181.630, 69.826, 2.635,  5.923
-181.627, 69.738, 2.654,  5.956
-181.624, 69.649, 2.644,  5.989
-181.621, 69.562, 2.615,  6.022
-181.618, 69.477, 2.571,  6.055
-181.615, 69.393, 2.506,  6.088
-181.613, 69.312, 2.445,  6.121
-181.610, 69.232, 2.393,  6.154
-181.608, 69.154, 2.357,  6.187
-181.606, 69.076, 2.339,  6.220
-181.603, 68.998, 2.341,  6.253
-181.601, 68.920, 2.365,  6.286
-181.599, 68.840, 2.410,  6.319
-181.597, 68.757, 2.473,  6.352
-181.595, 68.672, 2.545,  6.385
-181.592, 68.585, 2.620,  6.418
-181.590, 68.495, 2.692,  6.451
-181.588, 68.403, 2.758,  6.484
-181.586, 68.310, 2.809,  6.517
-181.584, 68.215, 2.825,  6.550
-181.582, 68.122, 2.812,  6.583
-181.580, 68.029, 2.779,  6.616
-181.578, 67.938, 2.732,  6.649
-181.576, 67.849, 2.663,  6.682
-181.574, 67.763, 2.598,  6.715
-181.573, 67.678, 2.542,  6.748
-181.571, 67.595, 2.501,  6.781
-181.570, 67.513, 2.479,  6.814
-181.568, 67.430, 2.476,  6.847
-181.567, 67.347, 2.497,  6.880
-181.565, 67.263, 2.539,  6.913
-181.564, 67.176, 2.600,  6.946
-181.562, 67.087, 2.673,  6.979
-181.561, 66.996, 2.751,  7.012
-181.559, 66.901, 2.828,  7.045
-181.558, 66.805, 2.899,  7.078
-181.557, 66.706, 2.955,  7.111
-181.555, 66.607, 2.978,  7.144
-181.554, 66.508, 2.968,  7.177
-181.552, 66.410, 2.936,  7.210
-181.551, 66.314, 2.888,  7.243
-181.550, 66.220, 2.820,  7.276
-181.549, 66.128, 2.754,  7.309
-181.548, 66.038, 2.696,  7.342
-181.547, 65.950, 2.652,  7.375
-181.546, 65.863, 2.625,  7.408
-181.545, 65.776, 2.620,  7.441
-181.544, 65.688, 2.636,  7.474
-181.543, 65.599, 2.675,  7.507
-181.542, 65.508, 2.735,  7.540
-181.541, 65.414, 2.808,  7.573
-181.540, 65.318, 2.889,  7.606
-181.539, 65.219, 2.970,  7.639
-181.538, 65.118, 3.047,  7.672
-181.538, 65.014, 3.110,  7.705
-181.537, 64.909, 3.140,  7.738
-181.536, 64.804, 3.135,  7.771
-181.535, 64.701, 3.105,  7.804
-181.534, 64.599, 3.057,  7.837
-181.533, 64.499, 2.989,  7.870
-181.533, 64.402, 2.921,  7.903
-181.532, 64.307, 2.862,  7.936
-181.531, 64.214, 2.814,  7.969
-181.531, 64.121, 2.785,  8.002
-181.530, 64.029, 2.775,  8.035
-181.529, 63.936, 2.788,  8.068
-181.529, 63.842, 2.823,  8.101
-181.528, 63.746, 2.880,  8.134
-181.528, 63.648, 2.954,  8.167
-181.527, 63.546, 3.037,  8.200
-181.526, 63.442, 3.122,  8.233
-181.526, 63.336, 3.205,  8.266
-181.525, 63.226, 3.278,  8.299
-181.525, 63.115, 3.335,  8.332
-181.524, 63.003, 3.356,  8.365
-181.524, 62.892, 3.343,  8.398
-181.523, 62.781, 3.305,  8.431
-181.523, 62.673, 3.250,  8.464
-181.522, 62.567, 3.176,  8.497
-181.522, 62.464, 3.104,  8.530
-181.521, 62.363, 3.038,  8.563
-181.521, 62.264, 2.985,  8.596
-181.520, 62.166, 2.950,  8.629
-181.520, 62.068, 2.935,  8.662
-181.520, 61.970, 2.942,  8.695
-181.519, 61.871, 2.973,  8.728
-181.519, 61.770, 3.028,  8.761
-181.518, 61.667, 3.102,  8.794
-181.518, 61.561, 3.188,  8.827
-181.518, 61.451, 3.279,  8.860
-181.517, 61.339, 3.369,  8.893
-181.517, 61.224, 3.453,  8.926
-181.517, 61.107, 3.520,  8.959
-181.516, 60.988, 3.554,  8.992
-181.516, 60.870, 3.548,  9.025
-181.516, 60.753, 3.515,  9.058
-181.515, 60.637, 3.461,  9.091
-181.515, 60.524, 3.390,  9.124
-181.515, 60.414, 3.317,  9.157
-181.514, 60.306, 3.250,  9.190
-181.514, 60.200, 3.194,  9.223
-181.514, 60.095, 3.155,  9.256
-181.514, 59.990, 3.135,  9.289
-181.513, 59.886, 3.138,  9.322
-181.513, 59.781, 3.165,  9.355
-181.513, 59.674, 3.216,  9.388
-181.513, 59.564, 3.288,  9.421
-181.512, 59.452, 3.373,  9.454
-181.512, 59.336, 3.465,  9.487
-181.512, 59.218, 3.558,  9.520
-181.511, 59.096, 3.645,  9.553
-181.511, 58.972, 3.718,  9.586
-181.511, 58.847, 3.758,  9.619
-181.511, 58.721, 3.757,  9.652
-181.511, 58.597, 3.725,  9.685
-181.510, 58.475, 3.671,  9.718
-181.510, 58.355, 3.600,  9.751
-181.510, 58.238, 3.526,  9.784
-181.510, 58.123, 3.457,  9.817
-181.510, 58.010, 3.398,  9.850
-181.509, 57.898, 3.354,  9.883
-181.509, 57.787, 3.330,  9.916
-181.509, 57.677, 3.329,  9.949
-181.509, 57.565, 3.352,  9.982
-181.509, 57.452, 3.399, 10.015
-181.508, 57.336, 3.467, 10.048
-181.508, 57.218, 3.552, 10.081
-181.508, 57.097, 3.646, 10.114
-181.508, 56.972, 3.743, 10.147
-181.508, 56.844, 3.836, 10.180
-181.507, 56.713, 3.920, 10.213
-181.507, 56.580, 3.986, 10.246
-181.507, 56.446, 4.017, 10.279
-181.507, 56.313, 4.007, 10.312
-181.507, 56.181, 3.966, 10.345
-181.507, 56.051, 3.903, 10.378
-181.506, 55.923, 3.827, 10.411
-181.506, 55.798, 3.748, 10.444
-181.506, 55.676, 3.672, 10.477
-181.506, 55.556, 3.607, 10.510
-181.506, 55.438, 3.558, 10.543
-181.506, 55.320, 3.528, 10.576
-181.506, 55.203, 3.520, 10.609
-181.505, 55.086, 3.537, 10.642
-181.505, 54.966, 3.580, 10.675
-181.505, 54.845, 3.645, 10.708
-181.505, 54.721, 3.729, 10.741
-181.505, 54.593, 3.824, 10.774
-181.505, 54.462, 3.926, 10.807
-181.504, 54.328, 4.027, 10.840
-181.504, 54.191, 4.123, 10.873
-181.504, 54.051, 4.207, 10.906
-181.504, 53.908, 4.270, 10.939
-181.504, 53.765, 4.297, 10.972
-181.504, 53.622, 4.282, 11.005
-181.504, 53.481, 4.237, 11.038
-181.503, 53.342, 4.169, 11.071
-181.503, 53.206, 4.089, 11.104
-181.503, 53.073, 4.004, 11.137
-181.503, 52.942, 3.923, 11.170
-181.503, 52.814, 3.852, 11.203
-181.503, 52.688, 3.796, 11.236
-181.503, 52.563, 3.760, 11.269
-181.502, 52.438, 3.746, 11.302
-181.502, 52.313, 3.757, 11.335
-181.502, 52.186, 3.794, 11.368
-181.502, 52.058, 3.855, 11.401
-181.502, 51.927, 3.935, 11.434
-181.502, 51.793, 4.030, 11.467
-181.502, 51.655, 4.133, 11.500
-181.501, 51.514, 4.239, 11.533
-181.501, 51.369, 4.344, 11.566
-181.501, 51.221, 4.440, 11.599
-181.501, 51.070, 4.521, 11.632
-181.501, 50.918, 4.568, 11.665
-181.501, 50.766, 4.571, 11.698
-181.501, 50.614, 4.538, 11.731
-181.500, 50.465, 4.478, 11.764
-181.500, 50.319, 4.402, 11.797
-181.500, 50.175, 4.320, 11.830
-181.500, 50.034, 4.239, 11.863
-181.500, 49.895, 4.166, 11.896
-181.500, 49.759, 4.107, 11.929
-181.499, 49.623, 4.066, 11.962
-181.499, 49.489, 4.046, 11.995
-181.499, 49.354, 4.052, 12.028
-181.499, 49.218, 4.083, 12.061
-181.499, 49.080, 4.138, 12.094
-181.499, 48.940, 4.213, 12.127
-181.499, 48.796, 4.303, 12.160
-181.498, 48.649, 4.402, 12.193
-181.498, 48.499, 4.506, 12.226
-181.498, 48.346, 4.611, 12.259
-181.498, 48.189, 4.711, 12.292
-181.498, 48.029, 4.798, 12.325
-181.498, 47.867, 4.865, 12.358
-181.497, 47.703, 4.895, 12.391
-181.497, 47.541, 4.883, 12.424
-181.497, 47.379, 4.838, 12.457
-181.497, 47.221, 4.768, 12.490
-181.497, 47.065, 4.683, 12.523
-181.497, 46.912, 4.592, 12.556
-181.497, 46.762, 4.503, 12.589
-181.496, 46.615, 4.422, 12.622
-181.496, 46.470, 4.354, 12.655
-181.496, 46.327, 4.305, 12.688
-181.496, 46.184, 4.278, 12.721
-181.496, 46.042, 4.275, 12.754
-181.496, 45.899, 4.299, 12.787
-181.495, 45.754, 4.348, 12.820
-181.495, 45.607, 4.419, 12.853
-181.495, 45.456, 4.505, 12.886
-181.495, 45.303, 4.604, 12.919
-181.495, 45.146, 4.710, 12.952
-181.495, 44.985, 4.822, 12.985
-181.494, 44.821, 4.934, 13.018
-181.494, 44.653, 5.041, 13.051
-181.494, 44.482, 5.140, 13.084
-181.494, 44.308, 5.220, 13.117
-181.494, 44.132, 5.266, 13.150
-181.493, 43.957, 5.266, 13.183
-181.493, 43.783, 5.229, 13.216
-181.493, 43.611, 5.168, 13.249
-181.493, 43.441, 5.092, 13.282
-181.493, 43.274, 5.008, 13.315
-181.492, 43.110, 4.920, 13.348
-181.492, 42.950, 4.830, 13.381
-181.492, 42.791, 4.753, 13.414
-181.492, 42.635, 4.693, 13.447
-181.492, 42.480, 4.655, 13.480
-181.491, 42.326, 4.642, 13.513
-181.491, 42.171, 4.654, 13.546
-181.491, 42.014, 4.694, 13.579
-181.491, 41.856, 4.756, 13.612
-181.491, 41.695, 4.835, 13.645
-181.490, 41.530, 4.926, 13.678
-181.490, 41.363, 5.027, 13.711
-181.490, 41.191, 5.134, 13.744
-181.490, 41.017, 5.245, 13.777
-181.490, 40.838, 5.355, 13.810
-181.489, 40.656, 5.461, 13.843
-181.489, 40.471, 5.554, 13.876
-181.489, 40.284, 5.628, 13.909
-181.489, 40.095, 5.666, 13.942
-181.488, 39.907, 5.658, 13.975
-181.488, 39.720, 5.614, 14.008
-181.488, 39.535, 5.542, 14.041
-181.488, 39.354, 5.456, 14.074
-181.487, 39.175, 5.367, 14.107
-181.487, 38.999, 5.276, 14.140
-181.487, 38.827, 5.189, 14.173
-181.487, 38.657, 5.108, 14.206
-181.486, 38.489, 5.038, 14.239
-181.486, 38.323, 4.979, 14.272
-181.486, 38.157, 4.956, 14.305
-181.486, 37.992, 4.959, 14.338
-181.486, 37.826, 4.989, 14.371
-181.485, 37.658, 5.041, 14.404
-181.485, 37.487, 5.112, 14.437
-181.485, 37.314, 5.197, 14.470
-181.485, 37.137, 5.293, 14.503
-181.484, 36.957, 5.398, 14.536
-181.484, 36.774, 5.509, 14.569
-181.484, 36.586, 5.623, 14.602
-181.483, 36.395, 5.739, 14.635
-181.483, 36.200, 5.853, 14.668
-181.483, 36.002, 5.958, 14.701
-181.483, 35.801, 6.048, 14.734
-181.482, 35.597, 6.107, 14.767
-181.482, 35.394, 6.119, 14.800
-181.482, 35.191, 6.089, 14.833
-181.481, 34.990, 6.027, 14.866
-181.481, 34.792, 5.943, 14.899
-181.481, 34.598, 5.848, 14.932
-181.480, 34.407, 5.748, 14.965
-181.480, 34.219, 5.651, 14.998
-181.480, 34.033, 5.563, 15.031
-181.479, 33.851, 5.489, 15.064
-181.479, 33.670, 5.436, 15.097
-181.479, 33.490, 5.402, 15.130
-181.479, 33.310, 5.379, 15.163
-181.478, 33.132, 5.367, 15.196
-181.478, 32.952, 5.371, 15.229
-181.478, 32.772, 5.393, 15.262
-181.477, 32.591, 5.434, 15.295
-181.477, 32.408, 5.494, 15.328
-181.477, 32.222, 5.574, 15.361
-181.476, 32.033, 5.676, 15.394
-181.476, 31.840, 5.803, 15.427
-181.476, 31.642, 5.942, 15.460
-181.475, 31.439, 6.081, 15.493
-181.475, 31.232, 6.219, 15.526
-181.475, 31.021, 6.354, 15.559
-181.474, 30.805, 6.480, 15.592
-181.474, 30.585, 6.590, 15.625
-181.474, 30.363, 6.669, 15.658
-181.473, 30.140, 6.702, 15.691
-181.473, 29.918, 6.689, 15.724
-181.472, 29.697, 6.639, 15.757
-181.472, 29.478, 6.560, 15.790
-181.472, 29.263, 6.462, 15.823
-181.471, 29.052, 6.352, 15.856
-181.471, 28.845, 6.238, 15.889
-181.470, 28.641, 6.128, 15.922
-181.470, 28.440, 6.026, 15.955
-181.470, 28.242, 5.937, 15.988
-181.469, 28.047, 5.867, 16.021
-181.469, 27.853, 5.820, 16.054
-181.468, 27.659, 5.798, 16.087
-181.468, 27.466, 5.804, 16.120
-181.468, 27.272, 5.830, 16.153
-181.467, 27.076, 5.868, 16.186
-181.467, 26.878, 5.916, 16.219
-181.467, 26.679, 5.975, 16.252
-181.466, 26.477, 6.052, 16.285
-181.466, 26.272, 6.149, 16.318
-181.465, 26.064, 6.262, 16.351
-181.465, 25.851, 6.381, 16.384
-181.464, 25.634, 6.503, 16.417
-181.464, 25.414, 6.627, 16.450
-181.464, 25.189, 6.751, 16.483
-181.463, 24.960, 6.875, 16.516
-181.463, 24.727, 6.996, 16.549
-181.462, 24.491, 7.108, 16.582
-181.462, 24.251, 7.204, 16.615
-181.461, 24.009, 7.270, 16.648
-181.461, 23.766, 7.289, 16.681
-181.460, 23.525, 7.263, 16.714
-181.460, 23.285, 7.202, 16.747
-181.459, 23.048, 7.116, 16.780
-181.459, 22.815, 7.015, 16.813
-181.458, 22.585, 6.906, 16.846
-181.458, 22.359, 6.797, 16.879
-181.457, 22.136, 6.694, 16.912
-181.457, 21.916, 6.601, 16.945
-181.456, 21.699, 6.525, 16.978
-181.456, 21.483, 6.467, 17.011
-181.455, 21.269, 6.434, 17.044
-181.455, 21.054, 6.428, 17.077
-181.454, 20.839, 6.449, 17.110
-181.454, 20.623, 6.490, 17.143
-181.453, 20.405, 6.547, 17.176
-181.453, 20.184, 6.618, 17.209
-181.452, 19.960, 6.699, 17.242
-181.452, 19.734, 6.789, 17.275
-181.451, 19.504, 6.885, 17.308
-181.451, 19.272, 6.987, 17.341
-181.450, 19.035, 7.094, 17.374
-181.450, 18.795, 7.204, 17.407
-181.449, 18.552, 7.317, 17.440
-181.449, 18.304, 7.432, 17.473
-181.448, 18.053, 7.547, 17.506
-181.447, 17.798, 7.660, 17.539
-181.447, 17.540, 7.766, 17.572
-181.446, 17.278, 7.860, 17.605
-181.446, 17.014, 7.934, 17.638
-181.445, 16.749, 7.973, 17.671
-181.444, 16.484, 7.964, 17.704
-181.444, 16.220, 7.916, 17.737
-181.443, 15.959, 7.838, 17.770
-181.442, 15.701, 7.742, 17.803
-181.442, 15.447, 7.636, 17.836
-181.441, 15.197, 7.526, 17.869
-181.441, 14.950, 7.420, 17.902
-181.440, 14.706, 7.322, 17.935
-181.439, 14.465, 7.238, 17.968
-181.439, 14.226, 7.171, 18.001
-181.438, 13.988, 7.126, 18.034
-181.437, 13.752, 7.106, 18.067
-181.437, 13.514, 7.114, 18.100
-181.436, 13.276, 7.142, 18.133
-181.436, 13.036, 7.187, 18.166
-181.435, 12.795, 7.246, 18.199
-181.434, 12.551, 7.316, 18.232
-181.434, 12.304, 7.396, 18.265
-181.433, 12.054, 7.482, 18.298
-181.432, 11.802, 7.575, 18.331
-181.432, 11.546, 7.673, 18.364
-181.431, 11.287, 7.776, 18.397
-181.430, 11.025, 7.881, 18.430
-181.429, 10.759, 7.990, 18.463
-181.429, 10.489, 8.100, 18.496
-181.428, 10.216, 8.212, 18.529
-181.427, 9.939, 8.325, 18.562
-181.426, 9.658, 8.436, 18.595
-181.426, 9.374, 8.543, 18.628
-181.425, 9.086, 8.640, 18.661
-181.424, 8.796, 8.722, 18.694
-181.423, 8.504, 8.781, 18.727
-181.422, 8.211, 8.801, 18.760
-181.422, 7.918, 8.775, 18.793
-181.421, 7.628, 8.711, 18.826
-181.420, 7.342, 8.620, 18.859
-181.419, 7.058, 8.511, 18.892
-181.418, 6.779, 8.392, 18.925
-181.418, 6.504, 8.269, 18.958
-181.417, 6.232, 8.149, 18.991
-181.416, 5.965, 8.037, 19.024
-181.415, 5.700, 7.937, 19.057
-181.414, 5.438, 7.854, 19.090
-181.414, 5.178, 7.792, 19.123
-181.413, 4.920, 7.754, 19.156
-181.412, 4.662, 7.744, 19.189
-181.411, 4.403, 7.756, 19.222
-181.410, 4.143, 7.786, 19.255
-181.410, 3.882, 7.832, 19.288
-181.409, 3.618, 7.889, 19.321
-181.408, 3.353, 7.957, 19.354
-181.407, 3.085, 8.032, 19.387
-181.406, 2.814, 8.115, 19.420
-181.405, 2.541, 8.204, 19.453
-181.405, 2.264, 8.297, 19.486
-181.404, 1.985, 8.395, 19.519
-181.403, 1.702, 8.496, 19.552
-181.402, 1.415, 8.599, 19.585
-181.401, 1.125, 8.705, 19.618
-181.400, 0.832, 8.814, 19.651
-181.399, 0.535, 8.923, 19.684
-181.398, 0.234, 9.034, 19.717
-181.397, -0.070, 9.146, 19.750
-181.396, -0.378, 9.258, 19.783
-181.395, -0.690, 9.369, 19.816
-181.394, -1.005, 9.480, 19.849
-181.393, -1.324, 9.586, 19.882
-181.392, -1.646, 9.685, 19.915
-181.391, -1.972, 9.771, 19.948
-181.390, -2.299, 9.837, 19.981
-181.389, -2.627, 9.868, 20.014
-181.388, -2.955, 9.851, 20.047
-181.387, -3.281, 9.794, 20.080
-181.385, -3.604, 9.706, 20.113
-181.384, -3.924, 9.598, 20.146
-181.383, -4.239, 9.477, 20.179
-181.382, -4.551, 9.351, 20.212
-181.381, -4.858, 9.225, 20.245
-181.380, -5.161, 9.104, 20.278
-181.379, -5.461, 8.993, 20.311
-181.378, -5.757, 8.896, 20.344
-181.377, -6.051, 8.818, 20.377
-181.376, -6.344, 8.763, 20.410
-181.375, -6.635, 8.734, 20.443
-181.374, -6.926, 8.726, 20.476
-181.373, -7.218, 8.738, 20.509
-181.372, -7.510, 8.765, 20.542
-181.371, -7.804, 8.806, 20.575
-181.369, -8.099, 8.857, 20.608
-181.368, -8.397, 8.918, 20.641
-181.367, -8.697, 8.987, 20.674
-181.366, -8.999, 9.062, 20.707
-181.365, -9.304, 9.142, 20.740
-181.364, -9.611, 9.228, 20.773
-181.363, -9.922, 9.317, 20.806
-181.362, -10.235, 9.409, 20.839
-181.360, -10.552, 9.505, 20.872
-181.359, -10.872, 9.603, 20.905
-181.358, -11.195, 9.703, 20.938
-181.357, -11.521, 9.804, 20.971
-181.355, -11.851, 9.907, 21.004
-181.354, -12.184, 10.012, 21.037
-181.353, -12.521, 10.117, 21.070
-181.352, -12.861, 10.222, 21.103
-181.350, -13.205, 10.329, 21.136
-181.349, -13.552, 10.436, 21.169
-181.348, -13.903, 10.543, 21.202
-181.346, -14.257, 10.650, 21.235
-181.345, -14.615, 10.756, 21.268
-181.343, -14.977, 10.861, 21.301
-181.342, -15.341, 10.963, 21.334
-181.341, -15.709, 11.059, 21.367
-181.339, -16.080, 11.145, 21.400
-181.338, -16.453, 11.215, 21.433
-181.336, -16.828, 11.263, 21.466
-181.335, -17.203, 11.273, 21.499
-181.333, -17.578, 11.239, 21.532
-181.332, -17.950, 11.174, 21.565
-181.330, -18.319, 11.087, 21.598
-181.329, -18.685, 10.987, 21.631
-181.327, -19.047, 10.881, 21.664
-181.326, -19.406, 10.774, 21.697
-181.324, -19.761, 10.672, 21.730
-181.323, -20.113, 10.579, 21.763
-181.321, -20.463, 10.499, 21.796
-181.320, -20.811, 10.438, 21.829
-181.318, -21.158, 10.397, 21.862
-181.317, -21.504, 10.376, 21.895
-181.315, -21.850, 10.372, 21.928
-181.314, -22.196, 10.382, 21.961
-181.312, -22.543, 10.405, 21.994
-181.311, -22.891, 10.439, 22.027
-181.309, -23.241, 10.482, 22.060
-181.308, -23.592, 10.533, 22.093
-181.306, -23.945, 10.590, 22.126
-181.305, -24.300, 10.653, 22.159
-181.303, -24.658, 10.722, 22.192
-181.301, -25.017, 10.794, 22.225
-181.300, -25.380, 10.871, 22.258
-181.298, -25.745, 10.951, 22.291
-181.297, -26.112, 11.033, 22.324
-181.295, -26.483, 11.119, 22.357
-181.293, -26.856, 11.206, 22.390
-181.292, -27.232, 11.296, 22.423
-181.290, -27.611, 11.387, 22.456
-181.288, -27.994, 11.480, 22.489
-181.286, -28.379, 11.574, 22.522
-181.285, -28.767, 11.670, 22.555
-181.283, -29.159, 11.767, 22.588
-181.281, -29.554, 11.864, 22.621
-181.279, -29.952, 11.962, 22.654
-181.277, -30.354, 12.061, 22.687
-181.275, -30.758, 12.161, 22.720
-181.274, -31.166, 12.260, 22.753
-181.272, -31.578, 12.360, 22.786
-181.270, -31.993, 12.460, 22.819
-181.268, -32.410, 12.559, 22.852
-181.266, -32.832, 12.657, 22.885
-181.264, -33.256, 12.751, 22.918
-181.262, -33.683, 12.840, 22.951
-181.260, -34.113, 12.920, 22.984
-181.258, -34.546, 12.987, 23.017
-181.256, -34.980, 13.037, 23.050
